Date_reported,Country_code,Country,WHO_region,adjusted_cum_cases
16/04/2020,AL,Albania,EURO,19.14285714
17/04/2020,AL,Albania,EURO,20
18/04/2020,AL,Albania,EURO,20.71428571
19/04/2020,AL,Albania,EURO,19.85714286
20/04/2020,AL,Albania,EURO,23.42857143
21/04/2020,AL,Albania,EURO,23.42857143
22/04/2020,AL,Albania,EURO,21.71428571
23/04/2020,AL,Albania,EURO,20.14285714
24/04/2020,AL,Albania,EURO,18.85714286
25/04/2020,AL,Albania,EURO,15.71428571
26/04/2020,AL,Albania,EURO,14.85714286
27/04/2020,AL,Albania,EURO,11
28/04/2020,AL,Albania,EURO,9.857142857
29/04/2020,AL,Albania,EURO,9.571428571
30/04/2020,AL,Albania,EURO,10
01/05/2020,AL,Albania,EURO,9.428571429
02/05/2020,AL,Albania,EURO,9.857142857
03/05/2020,AL,Albania,EURO,9.714285714
04/05/2020,AL,Albania,EURO,9.571428571
05/05/2020,AL,Albania,EURO,10.42857143
06/05/2020,AL,Albania,EURO,9.857142857
07/05/2020,AL,Albania,EURO,8
08/05/2020,AL,Albania,EURO,6.857142857
09/05/2020,AL,Albania,EURO,8
10/05/2020,AL,Albania,EURO,9.428571429
11/05/2020,AL,Albania,EURO,11
12/05/2020,AL,Albania,EURO,11.14285714
13/05/2020,AL,Albania,EURO,10.85714286
14/05/2020,AL,Albania,EURO,10.42857143
15/05/2020,AL,Albania,EURO,12
16/05/2020,AL,Albania,EURO,10.14285714
17/05/2020,AL,Albania,EURO,9.285714286
18/05/2020,AL,Albania,EURO,8
19/05/2020,AL,Albania,EURO,7.428571429
20/05/2020,AL,Albania,EURO,8
21/05/2020,AL,Albania,EURO,11.42857143
22/05/2020,AL,Albania,EURO,12.28571429
23/05/2020,AL,Albania,EURO,15.28571429
24/05/2020,AL,Albania,EURO,16.85714286
25/05/2020,AL,Albania,EURO,19
26/05/2020,AL,Albania,EURO,19.85714286
27/05/2020,AL,Albania,EURO,19.85714286
28/05/2020,AL,Albania,EURO,19.28571429
29/05/2020,AL,Albania,EURO,19.14285714
30/05/2020,AL,Albania,EURO,17.28571429
31/05/2020,AL,Albania,EURO,16.14285714
01/06/2020,AL,Albania,EURO,15.71428571
02/06/2020,AL,Albania,EURO,15.57142857
03/06/2020,AL,Albania,EURO,17.14285714
04/06/2020,AL,Albania,EURO,19.28571429
05/06/2020,AL,Albania,EURO,22.42857143
06/06/2020,AL,Albania,EURO,26.85714286
07/06/2020,AL,Albania,EURO,29.14285714
08/06/2020,AL,Albania,EURO,33.14285714
09/06/2020,AL,Albania,EURO,39.28571429
10/06/2020,AL,Albania,EURO,46.71428571
11/06/2020,AL,Albania,EURO,53.28571429
12/06/2020,AL,Albania,EURO,54.42857143
13/06/2020,AL,Albania,EURO,57.57142857
14/06/2020,AL,Albania,EURO,60.28571429
15/06/2020,AL,Albania,EURO,61
16/06/2020,AL,Albania,EURO,63
17/06/2020,AL,Albania,EURO,57.85714286
18/06/2020,AL,Albania,EURO,53.57142857
19/06/2020,AL,Albania,EURO,56
20/06/2020,AL,Albania,EURO,57.71428571
21/06/2020,AL,Albania,EURO,61.57142857
22/06/2020,AL,Albania,EURO,62.71428571
23/06/2020,AL,Albania,EURO,62.85714286
24/06/2020,AL,Albania,EURO,67.28571429
25/06/2020,AL,Albania,EURO,69.71428571
26/06/2020,AL,Albania,EURO,66.57142857
27/06/2020,AL,Albania,EURO,67.14285714
28/06/2020,AL,Albania,EURO,69
29/06/2020,AL,Albania,EURO,69.85714286
30/06/2020,AL,Albania,EURO,70.14285714
01/07/2020,AL,Albania,EURO,71.14285714
02/07/2020,AL,Albania,EURO,71.85714286
03/07/2020,AL,Albania,EURO,75.14285714
04/07/2020,AL,Albania,EURO,75.14285714
05/07/2020,AL,Albania,EURO,75.14285714
06/07/2020,AL,Albania,EURO,78.85714286
07/07/2020,AL,Albania,EURO,80.14285714
08/07/2020,AL,Albania,EURO,86.71428571
09/07/2020,AL,Albania,EURO,89.85714286
10/07/2020,AL,Albania,EURO,92.28571429
11/07/2020,AL,Albania,EURO,94.71428571
12/07/2020,AL,Albania,EURO,89.71428571
13/07/2020,AL,Albania,EURO,91
14/07/2020,AL,Albania,EURO,90.85714286
15/07/2020,AL,Albania,EURO,85.71428571
16/07/2020,AL,Albania,EURO,89
17/07/2020,AL,Albania,EURO,86.57142857
18/07/2020,AL,Albania,EURO,87.85714286
19/07/2020,AL,Albania,EURO,94.85714286
20/07/2020,AL,Albania,EURO,89.85714286
21/07/2020,AL,Albania,EURO,96.14285714
22/07/2020,AL,Albania,EURO,101.2857143
23/07/2020,AL,Albania,EURO,101
24/07/2020,AL,Albania,EURO,106.7142857
25/07/2020,AL,Albania,EURO,104.4285714
26/07/2020,AL,Albania,EURO,100.8571429
27/07/2020,AL,Albania,EURO,108.4285714
28/07/2020,AL,Albania,EURO,108
29/07/2020,AL,Albania,EURO,105.7142857
30/07/2020,AL,Albania,EURO,107.5714286
31/07/2020,AL,Albania,EURO,112
01/08/2020,AL,Albania,EURO,117
02/08/2020,AL,Albania,EURO,125
03/08/2020,AL,Albania,EURO,125.5714286
04/08/2020,AL,Albania,EURO,127.4285714
05/08/2020,AL,Albania,EURO,130.8571429
06/08/2020,AL,Albania,EURO,132.2857143
07/08/2020,AL,Albania,EURO,132.5714286
08/08/2020,AL,Albania,EURO,136.4285714
09/08/2020,AL,Albania,EURO,138
10/08/2020,AL,Albania,EURO,140.7142857
11/08/2020,AL,Albania,EURO,138.4285714
12/08/2020,AL,Albania,EURO,137.5714286
13/08/2020,AL,Albania,EURO,139.7142857
14/08/2020,AL,Albania,EURO,142.1428571
15/08/2020,AL,Albania,EURO,142.2857143
16/08/2020,AL,Albania,EURO,143.1428571
17/08/2020,AL,Albania,EURO,145
18/08/2020,AL,Albania,EURO,149.5714286
19/08/2020,AL,Albania,EURO,158
20/08/2020,AL,Albania,EURO,157.8571429
21/08/2020,AL,Albania,EURO,159.2857143
22/08/2020,AL,Albania,EURO,159.4285714
23/08/2020,AL,Albania,EURO,153.7142857
24/08/2020,AL,Albania,EURO,143.4285714
25/08/2020,AL,Albania,EURO,136.1428571
26/08/2020,AL,Albania,EURO,129.7142857
27/08/2020,AL,Albania,EURO,121
28/08/2020,AL,Albania,EURO,114.4285714
29/08/2020,AL,Albania,EURO,108.7142857
30/08/2020,AL,Albania,EURO,110.2857143
31/08/2020,AL,Albania,EURO,117.5714286
01/09/2020,AL,Albania,EURO,125
02/09/2020,AL,Albania,EURO,127.5714286
03/09/2020,AL,Albania,EURO,135.2857143
04/09/2020,AL,Albania,EURO,139.4285714
05/09/2020,AL,Albania,EURO,145.1428571
06/09/2020,AL,Albania,EURO,150.5714286
07/09/2020,AL,Albania,EURO,154.7142857
08/09/2020,AL,Albania,EURO,156.8571429
09/09/2020,AL,Albania,EURO,159.1428571
10/09/2020,AL,Albania,EURO,159.8571429
11/09/2020,AL,Albania,EURO,158.8571429
12/09/2020,AL,Albania,EURO,155.4285714
13/09/2020,AL,Albania,EURO,150.2857143
14/09/2020,AL,Albania,EURO,148.7142857
15/09/2020,AL,Albania,EURO,147.4285714
16/09/2020,AL,Albania,EURO,145
17/09/2020,AL,Albania,EURO,142
18/09/2020,AL,Albania,EURO,138.7142857
19/09/2020,AL,Albania,EURO,139
20/09/2020,AL,Albania,EURO,138.8571429
21/09/2020,AL,Albania,EURO,132.4285714
22/09/2020,AL,Albania,EURO,124.8571429
23/09/2020,AL,Albania,EURO,122.2857143
24/09/2020,AL,Albania,EURO,121.7142857
25/09/2020,AL,Albania,EURO,123.1428571
26/09/2020,AL,Albania,EURO,126.4285714
27/09/2020,AL,Albania,EURO,131.4285714
28/09/2020,AL,Albania,EURO,137.7142857
29/09/2020,AL,Albania,EURO,143.8571429
30/09/2020,AL,Albania,EURO,145.5714286
01/10/2020,AL,Albania,EURO,150
02/10/2020,AL,Albania,EURO,154.4285714
03/10/2020,AL,Albania,EURO,156.1428571
04/10/2020,AL,Albania,EURO,157.2857143
05/10/2020,AL,Albania,EURO,159.1428571
06/10/2020,AL,Albania,EURO,161.8571429
07/10/2020,AL,Albania,EURO,165.7142857
08/10/2020,AL,Albania,EURO,169.1428571
09/10/2020,AL,Albania,EURO,175
10/10/2020,AL,Albania,EURO,187.5714286
11/10/2020,AL,Albania,EURO,205
12/10/2020,AL,Albania,EURO,220.4285714
13/10/2020,AL,Albania,EURO,236.5714286
14/10/2020,AL,Albania,EURO,254.2857143
15/10/2020,AL,Albania,EURO,271.2857143
16/10/2020,AL,Albania,EURO,284.7142857
17/10/2020,AL,Albania,EURO,291.1428571
18/10/2020,AL,Albania,EURO,293.5714286
19/10/2020,AL,Albania,EURO,297.7142857
20/10/2020,AL,Albania,EURO,300.2857143
21/10/2020,AL,Albania,EURO,299.2857143
22/10/2020,AL,Albania,EURO,296.8571429
23/10/2020,AL,Albania,EURO,298.8571429
24/10/2020,AL,Albania,EURO,295
25/10/2020,AL,Albania,EURO,296.8571429
26/10/2020,AL,Albania,EURO,288.1428571
27/10/2020,AL,Albania,EURO,292.1428571
28/10/2020,AL,Albania,EURO,296.8571429
29/10/2020,AL,Albania,EURO,310.7142857
30/10/2020,AL,Albania,EURO,322.8571429
31/10/2020,AL,Albania,EURO,343.7142857
01/11/2020,AL,Albania,EURO,368
02/11/2020,AL,Albania,EURO,404.2857143
03/11/2020,AL,Albania,EURO,429.1428571
04/11/2020,AL,Albania,EURO,458.2857143
05/11/2020,AL,Albania,EURO,484.2857143
06/11/2020,AL,Albania,EURO,500.1428571
07/11/2020,AL,Albania,EURO,498.5714286
08/11/2020,AL,Albania,EURO,498.7142857
09/11/2020,AL,Albania,EURO,504
10/11/2020,AL,Albania,EURO,517.7142857
11/11/2020,AL,Albania,EURO,528.7142857
12/11/2020,AL,Albania,EURO,547.4285714
13/11/2020,AL,Albania,EURO,576.5714286
14/11/2020,AL,Albania,EURO,630.2857143
15/11/2020,AL,Albania,EURO,679.7142857
16/11/2020,AL,Albania,EURO,709
17/11/2020,AL,Albania,EURO,704.4285714
18/11/2020,AL,Albania,EURO,732
19/11/2020,AL,Albania,EURO,739.1428571
20/11/2020,AL,Albania,EURO,729.5714286
21/11/2020,AL,Albania,EURO,711
22/11/2020,AL,Albania,EURO,683.7142857
23/11/2020,AL,Albania,EURO,656.2857143
24/11/2020,AL,Albania,EURO,694.8571429
25/11/2020,AL,Albania,EURO,660.8571429
26/11/2020,AL,Albania,EURO,673.4285714
27/11/2020,AL,Albania,EURO,682.1428571
28/11/2020,AL,Albania,EURO,700.1428571
29/11/2020,AL,Albania,EURO,722.4285714
30/11/2020,AL,Albania,EURO,765.4285714
01/12/2020,AL,Albania,EURO,766.1428571
02/12/2020,AL,Albania,EURO,785.8571429
03/12/2020,AL,Albania,EURO,774.5714286
04/12/2020,AL,Albania,EURO,781.2857143
05/12/2020,AL,Albania,EURO,794.2857143
06/12/2020,AL,Albania,EURO,794.4285714
07/12/2020,AL,Albania,EURO,799.1428571
08/12/2020,AL,Albania,EURO,791.7142857
09/12/2020,AL,Albania,EURO,786.8571429
10/12/2020,AL,Albania,EURO,794.8571429
11/12/2020,AL,Albania,EURO,778.4285714
12/12/2020,AL,Albania,EURO,766.1428571
13/12/2020,AL,Albania,EURO,734.4285714
14/12/2020,AL,Albania,EURO,685.7142857
15/12/2020,AL,Albania,EURO,639
16/12/2020,AL,Albania,EURO,604.8571429
17/12/2020,AL,Albania,EURO,544.8571429
18/12/2020,AL,Albania,EURO,525.7142857
19/12/2020,AL,Albania,EURO,486.1428571
20/12/2020,AL,Albania,EURO,482.2857143
21/12/2020,AL,Albania,EURO,459
22/12/2020,AL,Albania,EURO,464.4285714
23/12/2020,AL,Albania,EURO,449.5714286
24/12/2020,AL,Albania,EURO,476
25/12/2020,AL,Albania,EURO,487.1428571
26/12/2020,AL,Albania,EURO,498.4285714
27/12/2020,AL,Albania,EURO,477.5714286
28/12/2020,AL,Albania,EURO,462.2857143
29/12/2020,AL,Albania,EURO,454.8571429
30/12/2020,AL,Albania,EURO,435.8571429
31/12/2020,AL,Albania,EURO,448.1428571
01/01/2021,AL,Albania,EURO,468.7142857
02/01/2021,AL,Albania,EURO,484.1428571
03/01/2021,AL,Albania,EURO,522.1428571
04/01/2021,AL,Albania,EURO,577.4285714
05/01/2021,AL,Albania,EURO,593.8571429
06/01/2021,AL,Albania,EURO,621.1428571
07/01/2021,AL,Albania,EURO,620.5714286
08/01/2021,AL,Albania,EURO,618
09/01/2021,AL,Albania,EURO,612.7142857
10/01/2021,AL,Albania,EURO,608.1428571
11/01/2021,AL,Albania,EURO,597.5714286
12/01/2021,AL,Albania,EURO,585
13/01/2021,AL,Albania,EURO,573
14/01/2021,AL,Albania,EURO,563
15/01/2021,AL,Albania,EURO,557.7142857
16/01/2021,AL,Albania,EURO,560.2857143
17/01/2021,AL,Albania,EURO,574.2857143
18/01/2021,AL,Albania,EURO,603.5714286
19/01/2021,AL,Albania,EURO,654.8571429
20/01/2021,AL,Albania,EURO,690
21/01/2021,AL,Albania,EURO,731.8571429
22/01/2021,AL,Albania,EURO,761.2857143
23/01/2021,AL,Albania,EURO,791.1428571
24/01/2021,AL,Albania,EURO,813.5714286
25/01/2021,AL,Albania,EURO,830
26/01/2021,AL,Albania,EURO,836.1428571
27/01/2021,AL,Albania,EURO,882.8571429
28/01/2021,AL,Albania,EURO,891.8571429
29/01/2021,AL,Albania,EURO,910.5714286
30/01/2021,AL,Albania,EURO,934.1428571
31/01/2021,AL,Albania,EURO,961.7142857
01/02/2021,AL,Albania,EURO,994.4285714
02/02/2021,AL,Albania,EURO,1029.857143
03/02/2021,AL,Albania,EURO,1042.428571
04/02/2021,AL,Albania,EURO,1084.857143
05/02/2021,AL,Albania,EURO,1104.285714
06/02/2021,AL,Albania,EURO,1111.857143
07/02/2021,AL,Albania,EURO,1107.571429
08/02/2021,AL,Albania,EURO,1110.714286
09/02/2021,AL,Albania,EURO,1105.571429
10/02/2021,AL,Albania,EURO,1080.142857
11/02/2021,AL,Albania,EURO,1017.571429
12/02/2021,AL,Albania,EURO,1007.857143
13/02/2021,AL,Albania,EURO,1008.857143
14/02/2021,AL,Albania,EURO,1010.571429
15/02/2021,AL,Albania,EURO,1010.714286
16/02/2021,AL,Albania,EURO,1024.428571
17/02/2021,AL,Albania,EURO,1062.142857
18/02/2021,AL,Albania,EURO,1093.571429
19/02/2021,AL,Albania,EURO,1085.857143
20/02/2021,AL,Albania,EURO,1067.857143
21/02/2021,AL,Albania,EURO,1045.714286
22/02/2021,AL,Albania,EURO,1021.857143
23/02/2021,AL,Albania,EURO,988.7142857
24/02/2021,AL,Albania,EURO,949.4285714
25/02/2021,AL,Albania,EURO,931
26/02/2021,AL,Albania,EURO,906.7142857
27/02/2021,AL,Albania,EURO,886.8571429
28/02/2021,AL,Albania,EURO,867.4285714
01/03/2021,AL,Albania,EURO,837.5714286
02/03/2021,AL,Albania,EURO,818.5714286
03/03/2021,AL,Albania,EURO,807
04/03/2021,AL,Albania,EURO,769.4285714
05/03/2021,AL,Albania,EURO,738
06/03/2021,AL,Albania,EURO,703
07/03/2021,AL,Albania,EURO,688.8571429
08/03/2021,AL,Albania,EURO,677.5714286
09/03/2021,AL,Albania,EURO,653.8571429
10/03/2021,AL,Albania,EURO,633.8571429
11/03/2021,AL,Albania,EURO,611.8571429
12/03/2021,AL,Albania,EURO,585.4285714
13/03/2021,AL,Albania,EURO,583.7142857
14/03/2021,AL,Albania,EURO,557
15/03/2021,AL,Albania,EURO,531.4285714
16/03/2021,AL,Albania,EURO,532.2857143
17/03/2021,AL,Albania,EURO,503.8571429
18/03/2021,AL,Albania,EURO,479.2857143
19/03/2021,AL,Albania,EURO,479.5714286
20/03/2021,AL,Albania,EURO,462.7142857
21/03/2021,AL,Albania,EURO,456.2857143
22/03/2021,AL,Albania,EURO,442.8571429
23/03/2021,AL,Albania,EURO,419.1428571
24/03/2021,AL,Albania,EURO,410.7142857
25/03/2021,AL,Albania,EURO,410.8571429
26/03/2021,AL,Albania,EURO,408.8571429
27/03/2021,AL,Albania,EURO,391.2857143
28/03/2021,AL,Albania,EURO,375.1428571
29/03/2021,AL,Albania,EURO,363.1428571
30/03/2021,AL,Albania,EURO,342.4285714
31/03/2021,AL,Albania,EURO,339.4285714
01/04/2021,AL,Albania,EURO,316.1428571
02/04/2021,AL,Albania,EURO,290.7142857
03/04/2021,AL,Albania,EURO,286.1428571
04/04/2021,AL,Albania,EURO,279
05/04/2021,AL,Albania,EURO,281.7142857
06/04/2021,AL,Albania,EURO,266
07/04/2021,AL,Albania,EURO,246.1428571
08/04/2021,AL,Albania,EURO,259.4285714
09/04/2021,AL,Albania,EURO,252.4285714
10/04/2021,AL,Albania,EURO,231.2857143
11/04/2021,AL,Albania,EURO,216
12/04/2021,AL,Albania,EURO,185.8571429
13/04/2021,AL,Albania,EURO,171.5714286
14/04/2021,AL,Albania,EURO,168
15/04/2021,AL,Albania,EURO,155.7142857
16/04/2021,AL,Albania,EURO,145.8571429
17/04/2021,AL,Albania,EURO,140.8571429
18/04/2021,AL,Albania,EURO,137.5714286
19/04/2021,AL,Albania,EURO,136.1428571
20/04/2021,AL,Albania,EURO,134.7142857
21/04/2021,AL,Albania,EURO,130.2857143
22/04/2021,AL,Albania,EURO,127.7142857
23/04/2021,AL,Albania,EURO,125.5714286
24/04/2021,AL,Albania,EURO,123.2857143
25/04/2021,AL,Albania,EURO,116.4285714
26/04/2021,AL,Albania,EURO,110.8571429
27/04/2021,AL,Albania,EURO,100.1428571
28/04/2021,AL,Albania,EURO,95.71428571
29/04/2021,AL,Albania,EURO,84.42857143
30/04/2021,AL,Albania,EURO,80
01/05/2021,AL,Albania,EURO,76.14285714
02/05/2021,AL,Albania,EURO,70.28571429
03/05/2021,AL,Albania,EURO,68.71428571
04/05/2021,AL,Albania,EURO,69.28571429
05/05/2021,AL,Albania,EURO,68.14285714
06/05/2021,AL,Albania,EURO,68
07/05/2021,AL,Albania,EURO,60.85714286
08/05/2021,AL,Albania,EURO,54.28571429
09/05/2021,AL,Albania,EURO,51.71428571
10/05/2021,AL,Albania,EURO,44.57142857
11/05/2021,AL,Albania,EURO,41.71428571
12/05/2021,AL,Albania,EURO,39.85714286
13/05/2021,AL,Albania,EURO,38.28571429
14/05/2021,AL,Albania,EURO,35.71428571
15/05/2021,AL,Albania,EURO,32.57142857
16/05/2021,AL,Albania,EURO,30.57142857
17/05/2021,AL,Albania,EURO,28.28571429
18/05/2021,AL,Albania,EURO,27.71428571
19/05/2021,AL,Albania,EURO,26.14285714
20/05/2021,AL,Albania,EURO,22.57142857
21/05/2021,AL,Albania,EURO,21.28571429
22/05/2021,AL,Albania,EURO,20.85714286
23/05/2021,AL,Albania,EURO,18.85714286
24/05/2021,AL,Albania,EURO,17.28571429
25/05/2021,AL,Albania,EURO,14.28571429
26/05/2021,AL,Albania,EURO,14.28571429
27/05/2021,AL,Albania,EURO,15.42857143
28/05/2021,AL,Albania,EURO,15.28571429
29/05/2021,AL,Albania,EURO,13.71428571
30/05/2021,AL,Albania,EURO,12.42857143
31/05/2021,AL,Albania,EURO,11
01/06/2021,AL,Albania,EURO,10
02/06/2021,AL,Albania,EURO,9.857142857
03/06/2021,AL,Albania,EURO,8.571428571
04/06/2021,AL,Albania,EURO,9.142857143
05/06/2021,AL,Albania,EURO,9.428571429
06/06/2021,AL,Albania,EURO,9.285714286
07/06/2021,AL,Albania,EURO,10.71428571
08/06/2021,AL,Albania,EURO,11.42857143
09/06/2021,AL,Albania,EURO,11
10/06/2021,AL,Albania,EURO,10.28571429
11/06/2021,AL,Albania,EURO,8.714285714
12/06/2021,AL,Albania,EURO,7.857142857
13/06/2021,AL,Albania,EURO,6.714285714
14/06/2021,AL,Albania,EURO,5.571428571
15/06/2021,AL,Albania,EURO,4.428571429
16/06/2021,AL,Albania,EURO,4.285714286
17/06/2021,AL,Albania,EURO,3.857142857
18/06/2021,AL,Albania,EURO,3
19/06/2021,AL,Albania,EURO,2.571428571
20/06/2021,AL,Albania,EURO,3.142857143
21/06/2021,AL,Albania,EURO,3
22/06/2021,AL,Albania,EURO,3.142857143
23/06/2021,AL,Albania,EURO,3.142857143
24/06/2021,AL,Albania,EURO,2.571428571
25/06/2021,AL,Albania,EURO,3.428571429
26/06/2021,AL,Albania,EURO,3.428571429
27/06/2021,AL,Albania,EURO,2.857142857
28/06/2021,AL,Albania,EURO,3.571428571
29/06/2021,AL,Albania,EURO,3.285714286
30/06/2021,AL,Albania,EURO,3.428571429
01/07/2021,AL,Albania,EURO,4.285714286
02/07/2021,AL,Albania,EURO,5.142857143
03/07/2021,AL,Albania,EURO,6
04/07/2021,AL,Albania,EURO,7.714285714
05/07/2021,AL,Albania,EURO,7.571428571
06/07/2021,AL,Albania,EURO,8.142857143
07/07/2021,AL,Albania,EURO,8.571428571
08/07/2021,AL,Albania,EURO,9.142857143
09/07/2021,AL,Albania,EURO,8.428571429
10/07/2021,AL,Albania,EURO,9.142857143
11/07/2021,AL,Albania,EURO,9.571428571
12/07/2021,AL,Albania,EURO,11.14285714
13/07/2021,AL,Albania,EURO,13.42857143
14/07/2021,AL,Albania,EURO,14.28571429
15/07/2021,AL,Albania,EURO,18.85714286
16/07/2021,AL,Albania,EURO,21
17/07/2021,AL,Albania,EURO,24
18/07/2021,AL,Albania,EURO,25.85714286
19/07/2021,AL,Albania,EURO,26.85714286
20/07/2021,AL,Albania,EURO,27
21/07/2021,AL,Albania,EURO,27.71428571
22/07/2021,AL,Albania,EURO,26
23/07/2021,AL,Albania,EURO,27
24/07/2021,AL,Albania,EURO,28.85714286
25/07/2021,AL,Albania,EURO,29.71428571
26/07/2021,AL,Albania,EURO,32.57142857
27/07/2021,AL,Albania,EURO,35.14285714
28/07/2021,AL,Albania,EURO,36.42857143
29/07/2021,AL,Albania,EURO,41.28571429
30/07/2021,AL,Albania,EURO,51.14285714
31/07/2021,AL,Albania,EURO,63.28571429
01/08/2021,AL,Albania,EURO,79.28571429
02/08/2021,AL,Albania,EURO,92.71428571
03/08/2021,AL,Albania,EURO,113
04/08/2021,AL,Albania,EURO,119.2857143
05/08/2021,AL,Albania,EURO,141.4285714
06/08/2021,AL,Albania,EURO,168.1428571
07/08/2021,AL,Albania,EURO,188.4285714
08/08/2021,AL,Albania,EURO,221.2857143
09/08/2021,AL,Albania,EURO,260
10/08/2021,AL,Albania,EURO,290.7142857
11/08/2021,AL,Albania,EURO,309.4285714
12/08/2021,AL,Albania,EURO,342.4285714
13/08/2021,AL,Albania,EURO,369.7142857
14/08/2021,AL,Albania,EURO,405.1428571
15/08/2021,AL,Albania,EURO,427.4285714
16/08/2021,AL,Albania,EURO,462.8571429
17/08/2021,AL,Albania,EURO,482.4285714
18/08/2021,AL,Albania,EURO,510.5714286
19/08/2021,AL,Albania,EURO,560.4285714
20/08/2021,AL,Albania,EURO,612.8571429
21/08/2021,AL,Albania,EURO,665.1428571
22/08/2021,AL,Albania,EURO,720.2857143
23/08/2021,AL,Albania,EURO,755.5714286
24/08/2021,AL,Albania,EURO,789
25/08/2021,AL,Albania,EURO,801.7142857
26/08/2021,AL,Albania,EURO,838
27/08/2021,AL,Albania,EURO,857.7142857
